Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
2499,251.803382,-1.905904,251.803498,-1.905887,230,874,227.895,874.306,1,+415.964,1.0000,+25.0285,D.N.,-6.5476,+0.0653,0,B,6.257910,6.616408,6.275418,6.451605,6.454657,0.000000,1.512023,1.463364,5,5,5,0,8,15,79.04,0,510,3.48,C:\Users\lrf44\Desktop\M12_B.fits
2500,251.760184,-1.905849,251.760164,-1.905800,1009,875,1009.350,875.900,1,+557.224,1.0000,+30.3443,D.N.,-6.8651,+0.0591,0,B,6.357516,5.825525,6.867266,5.451316,7.497118,0.000000,3.010889,1.920694,5,5,5,0,8,15,79.04,0,503,4.47,C:\Users\lrf44\Desktop\M12_B.fits
2501,251.807707,-1.905793,251.807691,-1.905767,152,876,152.295,876.472,1,+1309.09,1.0000,+38.3938,D.N.,-7.7924,+0.0318,0,B,6.396419,6.041887,6.422966,6.431966,6.570599,0.000000,1.386361,1.297154,5,5,5,0,8,15,79.04,0,516,3.68,C:\Users\lrf44\Desktop\M12_B.fits
2502,251.797781,-1.905849,251.797766,-1.905774,331,875,331.273,876.355,1,+292.208,1.0000,+22.9695,D.N.,-6.1642,+0.0853,0,B,6.114834,5.911597,6.206571,6.236767,6.388940,0.000000,1.517078,1.548195,5,5,5,0,8,15,79.04,0,512,1.71,C:\Users\lrf44\Desktop\M12_B.fits
2503,251.790794,-1.905572,251.790727,-1.905733,457,880,458.201,877.088,1,+1328.56,1.0000,+39.3471,D.N.,-7.8085,+0.0322,0,B,6.296294,5.757742,6.383896,5.959831,6.595968,0.000000,1.660750,1.494602,5,5,5,0,8,15,79.04,0,509,2.73,C:\Users\lrf44\Desktop\M12_B.fits
2504,251.750646,-1.905794,251.750641,-1.905756,1181,876,1181.088,876.693,1,+461.640,1.0000,+26.2305,D.N.,-6.6608,+0.0617,0,B,5.211128,4.585527,5.141742,5.016057,5.357507,0.000000,1.506580,1.518914,5,5,5,0,8,15,79.04,0,514,4.82,C:\Users\lrf44\Desktop\M12_B.fits
2505,251.709832,-1.905738,251.709829,-1.905669,1917,877,1917.060,878.242,1,+385.251,1.0000,+23.8903,D.N.,-6.4644,+0.0673,0,B,5.133101,4.007142,5.175554,4.614270,5.362969,0.000000,1.406736,1.375384,5,5,5,0,8,15,79.04,0,516,1.62,C:\Users\lrf44\Desktop\M12_B.fits
2506,251.786136,-1.905683,251.786571,-1.905578,541,878,533.156,879.893,1,+925.611,1.0000,+33.8594,D.N.,-7.4161,+0.0397,0,B,6.289075,5.919849,6.458268,5.821914,6.679396,0.000000,1.706127,1.497590,5,5,5,0,8,15,79.04,0,505,4.74,C:\Users\lrf44\Desktop\M12_B.fits
2507,251.752808,-1.905683,251.752793,-1.905686,1142,878,1142.280,877.952,1,+134.492,1.0000,+19.3791,D.N.,-5.3217,+0.1564,0,B,5.256144,5.474561,5.189087,4.957013,5.420846,0.000000,1.569643,1.566113,5,5,5,0,8,15,79.04,0,510,1.67,C:\Users\lrf44\Desktop\M12_B.fits
2508,251.786579,-1.905628,251.786572,-1.905578,533,879,533.127,879.899,1,+925.564,1.0000,+33.8588,D.N.,-7.4160,+0.0397,0,B,6.289075,5.919849,6.458268,5.801045,6.679396,0.000000,1.706127,1.497590,5,5,5,0,8,15,79.04,0,505,4.59,C:\Users\lrf44\Desktop\M12_B.fits
2509,251.781921,-1.905628,251.781886,-1.905593,617,879,617.636,879.632,1,+411.118,1.0000,+25.0157,D.N.,-6.5349,+0.0661,0,B,6.281812,5.910815,6.267882,6.032421,6.452135,0.000000,1.532408,1.478750,5,5,5,0,8,15,79.04,0,513,4.56,C:\Users\lrf44\Desktop\M12_B.fits
2510,251.732291,-1.905517,251.732229,-1.905501,1512,881,1513.114,881.284,1,+187.337,1.0000,+21.2009,D.N.,-5.6816,+0.1229,0,B,5.281808,5.278450,5.403442,4.779680,5.648097,0.000000,1.645943,1.633165,5,5,5,0,8,15,79.04,0,510,4.39,C:\Users\lrf44\Desktop\M12_B.fits
2511,251.726524,-1.905461,251.726479,-1.905445,1616,882,1616.809,882.298,1,+1111.23,1.0000,+35.8366,D.N.,-7.6145,+0.0350,0,B,5.305334,4.199134,5.310696,5.185651,5.493197,0.000000,1.405553,1.327357,5,5,5,0,8,15,79.04,0,512,0.26,C:\Users\lrf44\Desktop\M12_B.fits
2512,251.786968,-1.905628,251.786573,-1.905579,526,879,533.110,879.882,1,+925.452,1.0000,+33.8571,D.N.,-7.4159,+0.0397,0,B,6.289075,5.919849,6.458268,5.779660,6.679396,0.000000,1.706127,1.497590,5,5,5,0,8,15,79.04,0,505,11.40,C:\Users\lrf44\Desktop\M12_B.fits
2513,251.733289,-1.905406,251.733239,-1.905391,1494,883,1494.898,883.273,1,+1411.72,1.0000,+40.1534,D.N.,-7.8744,+0.0309,0,B,5.457301,5.275115,5.396011,4.840024,5.593567,0.000000,1.474889,1.429404,5,5,5,0,8,15,79.04,0,513,4.64,C:\Users\lrf44\Desktop\M12_B.fits
2514,251.788243,-1.905461,251.788242,-1.905406,503,882,503.023,882.995,1,+1204.95,1.0000,+37.3395,D.N.,-7.7024,+0.0336,0,B,5.927893,5.372266,5.896060,5.776030,6.054581,0.000000,1.377735,1.387791,5,5,5,0,8,15,79.04,0,510,4.52,C:\Users\lrf44\Desktop\M12_B.fits
2515,251.762845,-1.905462,251.762851,-1.905469,961,882,960.901,881.857,1,+84.5018,1.0000,+16.9336,D.N.,-4.8172,+0.2176,0,B,5.639967,5.457282,5.599605,6.184256,5.792172,0.000000,1.482549,1.435877,5,5,5,0,8,15,79.04,0,515,4.00,C:\Users\lrf44\Desktop\M12_B.fits
2516,251.809370,-1.905350,251.809860,-1.905058,122,884,113.168,889.274,1,+24146.2,1.0000,+159.792,D.N.,-10.9571,+0.0072,0,B,9.940350,7.772982,10.854754,6.537602,11.495704,0.000000,3.788637,3.755666,5,5,5,0,8,15,79.04,0,508,9.89,C:\Users\lrf44\Desktop\M12_B.fits
2517,251.779648,-1.905073,251.779638,-1.905027,658,889,658.184,889.832,1,+21844.2,1.0000,+150.752,D.N.,-10.8483,+0.0075,0,B,9.178747,7.515206,9.738158,6.069094,10.209665,0.000000,3.069849,2.995954,5,5,5,0,8,15,79.04,0,511,4.38,C:\Users\lrf44\Desktop\M12_B.fits
2518,251.760572,-1.905351,251.760576,-1.905368,1002,884,1001.926,883.684,1,+80.7159,1.0000,+27.1377,D.N.,-4.7674,+0.3650,0,B,7.295126,7.499752,8.426318,5.575912,9.457085,0.000000,4.297740,2.577991,5,5,5,0,8,15,79.04,0,500,9.89,C:\Users\lrf44\Desktop\M12_B.fits
2519,251.811367,-1.905405,251.811339,-1.905334,86,883,86.499,884.287,1,+261.315,1.0000,+23.5336,D.N.,-6.0429,+0.0978,0,B,6.822631,7.517039,6.998814,6.385400,7.270361,0.000000,1.970399,1.722504,5,5,5,0,8,15,79.04,0,502,4.02,C:\Users\lrf44\Desktop\M12_B.fits
2520,251.811034,-1.905239,251.811338,-1.905335,92,886,86.523,884.276,1,+265.440,1.0000,+23.1060,D.N.,-6.0599,+0.0945,0,B,6.817613,7.352684,6.885173,6.432577,7.125761,0.000000,1.837809,1.651424,5,5,5,0,8,15,79.04,0,506,6.29,C:\Users\lrf44\Desktop\M12_B.fits
2521,251.783419,-1.905295,251.783390,-1.905273,590,885,590.517,885.399,1,+542.151,1.0000,+29.1662,D.N.,-6.8353,+0.0584,0,B,6.270050,6.096835,6.601182,6.008407,7.077744,0.000000,2.555747,1.769334,5,5,5,0,8,15,79.04,0,503,4.18,C:\Users\lrf44\Desktop\M12_B.fits
2522,251.783086,-1.905184,251.783394,-1.905273,596,887,590.434,885.400,1,+548.668,1.0000,+29.4137,D.N.,-6.8483,+0.0582,0,B,6.147855,6.098437,6.567424,6.029833,7.017619,0.000000,2.475500,1.792087,5,5,5,0,8,15,79.04,0,503,5.85,C:\Users\lrf44\Desktop\M12_B.fits
2523,251.782199,-1.905406,251.781885,-1.905592,612,883,617.651,879.650,1,+411.367,1.0000,+25.0207,D.N.,-6.5356,+0.0660,0,B,6.281812,5.910815,6.267882,6.035222,6.452135,0.000000,1.532408,1.478750,5,5,5,0,8,15,79.04,0,513,3.08,C:\Users\lrf44\Desktop\M12_B.fits
2524,251.773603,-1.905351,251.773566,-1.905323,767,884,767.677,884.498,1,+116.886,1.0000,+18.8333,D.N.,-5.1694,+0.1749,0,B,5.709294,5.133326,5.851085,5.258039,6.125037,0.000000,1.813112,1.554316,5,5,5,0,8,15,79.04,0,506,4.00,C:\Users\lrf44\Desktop\M12_B.fits
2525,251.772772,-1.905295,251.772763,-1.905281,782,885,782.151,885.265,1,+444.928,1.0000,+26.1832,D.N.,-6.6207,+0.0639,0,B,5.872254,5.678614,6.036795,5.223604,6.298125,0.000000,1.797183,1.563522,5,5,5,0,8,15,79.04,0,506,3.95,C:\Users\lrf44\Desktop\M12_B.fits
2526,251.800886,-1.905073,251.800895,-1.905029,275,889,274.839,889.798,1,+6439.93,1.0000,+82.7147,D.N.,-9.5222,+0.0139,0,B,7.560998,6.840812,7.617686,6.587371,7.842919,0.000000,1.867897,2.023081,5,5,5,0,8,15,79.04,0,513,4.13,C:\Users\lrf44\Desktop\M12_B.fits
2527,251.766228,-1.905129,251.766240,-1.905091,900,888,899.790,888.680,1,+753.675,1.0000,+31.0156,D.N.,-7.1930,+0.0447,0,B,5.652053,5.300480,5.618384,5.173956,5.793453,0.000000,1.414835,1.456911,5,5,5,0,8,15,79.04,0,514,4.01,C:\Users\lrf44\Desktop\M12_B.fits
2528,251.796395,-1.905295,251.796355,-1.905157,356,885,356.708,887.489,1,+190.772,1.0000,+19.0840,D.N.,-5.7013,+0.1086,0,B,5.725446,5.176773,5.735215,5.992333,5.899786,0.000000,1.385106,1.329386,5,5,5,0,8,15,79.04,0,514,3.17,C:\Users\lrf44\Desktop\M12_B.fits
2529,251.796339,-1.905129,251.796359,-1.905156,357,888,356.644,887.500,1,+191.017,1.0000,+19.0904,D.N.,-5.7027,+0.1085,0,B,5.725446,5.176773,5.735215,5.969333,5.899786,0.000000,1.385106,1.329386,5,5,5,0,8,15,79.04,0,514,5.09,C:\Users\lrf44\Desktop\M12_B.fits
2530,251.800720,-1.904574,251.800903,-1.905029,278,898,274.693,889.796,1,+6435.78,1.0000,+82.6896,D.N.,-9.5215,+0.0139,0,B,7.560998,6.840812,7.617686,6.608210,7.842919,0.000000,1.867897,2.023081,5,5,5,0,8,15,79.04,0,513,14.01,C:\Users\lrf44\Desktop\M12_B.fits
2531,251.794565,-1.905018,251.794556,-1.904970,389,890,389.162,890.859,1,+2043.13,1.0000,+47.7582,D.N.,-8.2757,+0.0254,0,B,6.641427,6.294837,6.743097,5.631836,7.034071,0.000000,2.004181,1.554029,5,5,5,0,8,15,79.04,0,506,4.44,C:\Users\lrf44\Desktop\M12_B.fits
2532,251.779648,-1.904464,251.779630,-1.905027,658,900,658.321,889.847,1,+21846.7,1.0000,+150.760,D.N.,-10.8485,+0.0075,0,B,9.178747,7.515206,9.738158,6.060197,10.209665,0.000000,3.069849,2.995954,5,5,5,0,8,15,79.04,0,511,2.98,C:\Users\lrf44\Desktop\M12_B.fits
2533,251.809870,-1.905073,251.809859,-1.905058,113,889,113.189,889.274,1,+24146.2,1.0000,+159.792,D.N.,-10.9571,+0.0072,0,B,9.940350,7.772982,10.854754,6.527282,11.495704,0.000000,3.788637,3.755666,5,5,5,0,8,15,79.04,0,508,3.76,C:\Users\lrf44\Desktop\M12_B.fits
2534,251.772217,-1.905074,251.772233,-1.905025,792,889,791.719,889.870,1,+216.321,1.0000,+21.9812,D.N.,-5.8377,+0.1103,0,B,5.864207,6.607193,6.021966,5.221367,6.373705,0.000000,2.090151,1.645541,5,5,5,0,8,15,79.04,0,503,2.23,C:\Users\lrf44\Desktop\M12_B.fits
2535,251.746875,-1.904963,251.746857,-1.904931,1249,891,1249.317,891.572,1,+470.526,1.0000,+25.3520,D.N.,-6.6815,+0.0585,0,B,5.251832,4.806907,5.193604,5.419086,5.381461,0.000000,1.410853,1.323403,5,5,5,0,8,15,79.04,0,509,4.41,C:\Users\lrf44\Desktop\M12_B.fits
2536,251.742827,-1.905018,251.742755,-1.905034,1322,890,1323.298,889.708,1,+77.0853,1.0000,+16.7902,D.N.,-4.7174,+0.2365,0,B,5.279754,5.707408,5.386166,5.375545,5.643775,0.000000,1.687313,1.442793,5,5,5,0,8,15,79.04,0,507,5.12,C:\Users\lrf44\Desktop\M12_B.fits
2537,251.804269,-1.904962,251.804226,-1.904949,214,891,214.771,891.238,1,+292.765,1.0000,+23.3923,D.N.,-6.1663,+0.0867,0,B,6.388349,5.917193,6.491103,6.297175,6.767839,0.000000,1.917432,1.606484,5,5,5,0,8,15,79.04,0,502,0.28,C:\Users\lrf44\Desktop\M12_B.fits
2538,251.791237,-1.904962,251.791187,-1.904949,449,891,449.906,891.243,1,+441.175,1.0000,+26.7393,D.N.,-6.6115,+0.0658,0,B,6.317182,5.934820,6.789746,5.921855,7.277302,0.000000,2.621477,1.666871,5,5,5,0,8,15,79.04,0,503,1.08,C:\Users\lrf44\Desktop\M12_B.fits
2539,251.784805,-1.904907,251.784787,-1.904882,565,892,565.314,892.456,1,+548.579,1.0000,+27.1939,D.N.,-6.8481,+0.0538,0,B,5.743588,6.846552,5.752474,5.990386,5.930084,0.000000,1.441868,1.394870,5,5,5,0,8,15,79.04,0,514,4.09,C:\Users\lrf44\Desktop\M12_B.fits
2540,251.792346,-1.904852,251.792305,-1.904846,429,893,429.742,893.092,1,+489.779,1.0000,+25.7246,D.N.,-6.7250,+0.0570,0,B,5.741777,4.994498,5.710358,5.805337,5.876797,0.000000,1.390078,1.323810,5,5,5,0,8,15,79.04,0,514,4.44,C:\Users\lrf44\Desktop\M12_B.fits
2541,251.753696,-1.904796,251.753683,-1.904777,1126,894,1126.236,894.360,1,+381.605,1.0000,+24.0514,D.N.,-6.4540,+0.0684,0,B,5.233897,5.033210,5.239690,4.916783,5.436742,0.000000,1.451866,1.416378,5,5,5,0,8,15,79.04,0,514,1.18,C:\Users\lrf44\Desktop\M12_B.fits
2542,251.799223,-1.904796,251.799226,-1.904765,305,894,304.947,894.560,1,+502.274,1.0000,+29.7915,D.N.,-6.7524,+0.0644,0,B,6.795483,5.516672,7.328859,6.496265,7.858673,0.000000,2.839478,1.976798,5,5,5,0,8,15,79.04,0,502,4.41,C:\Users\lrf44\Desktop\M12_B.fits
2543,251.799777,-1.904851,251.799907,-1.904369,295,893,292.663,901.703,1,+792.658,1.0000,+35.6801,D.N.,-7.2477,+0.0489,0,B,7.379689,5.926486,7.742194,6.529366,8.114428,0.000000,2.431886,2.209195,5,5,5,0,8,15,79.04,0,506,3.58,C:\Users\lrf44\Desktop\M12_B.fits
2544,251.789851,-1.904685,251.789843,-1.904646,474,896,474.151,896.704,1,+528.317,1.0000,+27.8643,D.N.,-6.8072,+0.0573,0,B,6.142494,6.487264,6.305762,5.828362,6.604850,0.000000,1.967010,1.586053,5,5,5,0,8,15,79.04,0,501,0.26,C:\Users\lrf44\Desktop\M12_B.fits
2545,251.804934,-1.904630,251.804965,-1.904461,202,897,201.454,900.035,1,+634.206,1.0000,+29.6652,D.N.,-7.0056,+0.0508,0,B,6.304899,6.275845,6.440799,6.154455,6.650145,0.000000,1.657107,1.579049,5,5,5,0,8,15,79.04,0,502,4.42,C:\Users\lrf44\Desktop\M12_B.fits
2546,251.782199,-1.904630,251.782185,-1.904570,612,897,612.251,898.090,1,+1522.46,1.0000,+42.6670,D.N.,-7.9564,+0.0304,0,B,6.513265,6.112989,6.753745,6.087441,7.030159,0.000000,1.953875,1.739645,5,5,5,0,8,15,79.04,0,505,4.36,C:\Users\lrf44\Desktop\M12_B.fits
2547,251.774823,-1.904575,251.774777,-1.904533,745,898,745.836,898.752,1,+266.877,1.0000,+21.7949,D.N.,-6.0658,+0.0887,0,B,5.518454,4.405457,5.526044,5.589358,5.712527,0.000000,1.449095,1.456654,5,5,5,0,8,15,79.04,0,515,3.89,C:\Users\lrf44\Desktop\M12_B.fits
2548,251.757411,-1.904519,251.757429,-1.904517,1059,899,1058.682,899.036,1,+191.329,1.0000,+19.0852,D.N.,-5.7045,+0.1083,0,B,5.274043,4.848359,5.201299,5.151315,5.393137,0.000000,1.427025,1.326930,5,5,5,0,8,15,79.04,0,512,4.23,C:\Users\lrf44\Desktop\M12_B.fits
2549,251.813640,-1.904574,251.813600,-1.904570,45,898,45.731,898.069,1,+273.112,1.0000,+71.4442,D.N.,-6.0909,+0.2840,0,B,8.413245,7.471677,14.330184,6.268891,22.409119,0.000000,17.245386,7.004369,5,5,5,0,8,15,79.04,0,505,4.62,C:\Users\lrf44\Desktop\M12_B.fits
2550,251.800110,-1.904574,251.799904,-1.904369,289,898,292.711,901.698,1,+790.370,1.0000,+35.6480,D.N.,-7.2446,+0.0490,0,B,7.379689,5.926486,7.742194,6.567322,8.114428,0.000000,2.431886,2.209195,5,5,5,0,8,15,79.04,0,506,13.99,C:\Users\lrf44\Desktop\M12_B.fits
2551,251.799943,-1.904353,251.799905,-1.904369,292,902,292.692,901.709,1,+792.658,1.0000,+35.6801,D.N.,-7.2477,+0.0489,0,B,7.379689,5.926486,7.742194,6.532038,8.114428,0.000000,2.431886,2.209195,5,5,5,0,8,15,79.04,0,506,5.01,C:\Users\lrf44\Desktop\M12_B.fits
2552,251.761126,-1.904519,251.760674,-1.903932,992,899,1000.158,909.599,1,+22678.6,1.0000,+157.287,D.N.,-10.8890,+0.0075,0,B,10.000631,8.778902,11.252799,5.741154,12.097104,0.000000,4.444482,4.576287,5,5,5,0,8,15,79.04,0,507,4.30,C:\Users\lrf44\Desktop\M12_B.fits
2553,251.718428,-1.904408,251.718380,-1.904371,1762,901,1762.867,901.671,1,+814.348,1.0000,+31.8853,D.N.,-7.2770,+0.0425,0,B,5.107553,4.886777,5.108591,4.798107,5.305167,0.000000,1.432159,1.436161,5,5,5,0,8,15,79.04,0,515,4.40,C:\Users\lrf44\Desktop\M12_B.fits
2554,251.814250,-1.904519,251.814232,-1.904463,34,899,34.336,900.000,1,+794.482,1.0000,+38.5035,D.N.,-7.2502,+0.0526,0,B,7.503859,6.784374,8.257401,6.171443,8.954726,0.000000,3.467896,2.642806,5,5,5,0,8,15,79.04,0,504,4.49,C:\Users\lrf44\Desktop\M12_B.fits
2555,251.767393,-1.904464,251.767352,-1.904449,879,900,879.732,900.272,1,+141.748,1.0000,+18.0906,D.N.,-5.3788,+0.1386,0,B,5.668916,4.733636,5.636102,5.118342,5.804791,0.000000,1.390588,1.374177,5,5,5,0,8,15,79.04,0,511,4.83,C:\Users\lrf44\Desktop\M12_B.fits
2556,251.798335,-1.904408,251.798306,-1.904400,321,901,321.527,901.148,1,+316.030,1.0000,+22.9800,D.N.,-6.2493,+0.0789,0,B,6.068181,5.714439,6.124397,6.434968,6.297750,0.000000,1.468885,1.469993,5,5,5,0,8,15,79.04,0,514,3.93,C:\Users\lrf44\Desktop\M12_B.fits
2557,251.790516,-1.904408,251.790501,-1.904350,462,901,462.271,902.046,1,+469.580,1.0000,+27.1867,D.N.,-6.6793,+0.0629,0,B,6.141528,5.376165,6.469553,5.852283,6.825900,0.000000,2.178838,1.652158,5,5,5,0,8,15,79.04,0,498,3.15,C:\Users\lrf44\Desktop\M12_B.fits
2558,251.805156,-1.904297,251.804964,-1.904460,198,903,201.458,900.065,1,+635.018,1.0000,+29.6789,D.N.,-7.0070,+0.0507,0,B,6.304899,6.275845,6.440799,6.080630,6.650145,0.000000,1.657107,1.579049,5,5,5,0,8,15,79.04,0,502,3.96,C:\Users\lrf44\Desktop\M12_B.fits
2559,251.777319,-1.904353,251.777303,-1.904342,700,902,700.278,902.192,1,+268.836,1.0000,+20.8234,D.N.,-6.0737,+0.0841,0,B,5.526424,5.877892,5.578465,6.036543,5.744089,0.000000,1.370748,1.295571,5,5,5,0,8,15,79.04,0,513,4.03,C:\Users\lrf44\Desktop\M12_B.fits
2560,251.727189,-1.904408,251.727161,-1.904437,1604,901,1604.503,900.481,1,+47.4209,1.0000,+15.8337,D.N.,-4.1899,+0.3625,0,B,5.113742,5.295791,5.149941,5.284807,5.348416,0.000000,1.444897,1.439289,5,5,5,0,8,15,79.04,0,514,64.29,C:\Users\lrf44\Desktop\M12_B.fits
2561,251.715766,-1.904242,251.715777,-1.904211,1810,904,1809.796,904.557,1,+456.924,1.0000,+25.6262,D.N.,-6.6496,+0.0609,0,B,4.879778,4.649179,4.956129,4.911523,5.160761,0.000000,1.440239,1.426542,5,5,5,0,8,15,79.04,0,513,4.02,C:\Users\lrf44\Desktop\M12_B.fits
2562,251.794731,-1.904131,251.794687,-1.904120,386,906,386.783,906.199,1,+1071.87,1.0000,+37.1675,D.N.,-7.5754,+0.0376,0,B,6.109117,6.472265,6.713946,5.534576,7.505396,0.000000,3.358004,1.773350,5,5,5,0,8,15,79.04,0,506,4.54,C:\Users\lrf44\Desktop\M12_B.fits
2563,251.775821,-1.904298,251.775716,-1.903819,727,903,728.908,911.633,1,+737.440,1.0000,+31.6076,D.N.,-7.1693,+0.0465,0,B,5.853754,6.252736,5.746060,5.781849,5.957671,0.000000,1.575269,1.632420,5,5,5,0,8,15,79.04,0,513,3.36,C:\Users\lrf44\Desktop\M12_B.fits
2564,251.775766,-1.903854,251.775713,-1.903819,728,911,728.961,911.643,1,+736.999,1.0000,+31.6006,D.N.,-7.1687,+0.0466,0,B,5.853754,6.252736,5.746060,5.742281,5.957671,0.000000,1.575269,1.632420,5,5,5,0,8,15,79.04,0,513,1.20,C:\Users\lrf44\Desktop\M12_B.fits
2565,251.793345,-1.904187,251.793338,-1.904200,411,905,411.117,904.761,1,+271.306,1.0000,+21.4892,D.N.,-6.0836,+0.0860,0,B,5.748329,5.524350,5.800008,5.674977,5.963322,0.000000,1.387391,1.393226,5,5,5,0,8,15,79.04,0,514,12.83,C:\Users\lrf44\Desktop\M12_B.fits
2566,251.752698,-1.904242,251.752648,-1.904278,1144,904,1144.898,903.350,1,+105.293,1.0000,+17.2976,D.N.,-5.0560,+0.1784,0,B,5.223558,4.796718,5.157783,4.868846,5.362784,0.000000,1.470011,1.405454,5,5,5,0,8,15,79.04,0,513,1.68,C:\Users\lrf44\Desktop\M12_B.fits
2567,251.748594,-1.904187,251.748566,-1.904155,1218,905,1218.498,905.571,1,+170.053,1.0000,+19.2132,D.N.,-5.5765,+0.1227,0,B,5.245255,4.772329,5.360542,5.220725,5.597034,0.000000,1.611366,1.422460,5,5,5,0,8,15,79.04,0,507,12.86,C:\Users\lrf44\Desktop\M12_B.fits
2568,251.804657,-1.904186,251.804684,-1.904192,207,905,206.505,904.899,1,+334.642,1.0000,+26.0497,D.N.,-6.3115,+0.0845,0,B,6.459713,5.925401,6.878801,6.154791,7.315325,0.000000,2.491686,1.867068,5,5,5,0,8,15,79.04,0,500,4.73,C:\Users\lrf44\Desktop\M12_B.fits
2569,251.751866,-1.904187,251.751850,-1.904148,1159,905,1159.287,905.700,1,+63.2158,1.0000,+16.0465,D.N.,-4.5021,+0.2756,0,B,5.239741,4.791476,5.294259,4.883998,5.490196,0.000000,1.455068,1.405954,5,5,5,0,8,15,79.04,0,510,11.21,C:\Users\lrf44\Desktop\M12_B.fits
2570,251.783807,-1.904076,251.783744,-1.904054,583,907,584.131,907.390,1,+280.873,1.0000,+21.7486,D.N.,-6.1213,+0.0841,0,B,5.721857,6.108212,5.649065,6.061122,5.839206,0.000000,1.479401,1.399766,5,5,5,0,8,15,79.04,0,516,0.80,C:\Users\lrf44\Desktop\M12_B.fits
2571,251.760683,-1.903965,251.760668,-1.903932,1000,909,1000.262,909.603,1,+22678.6,1.0000,+157.287,D.N.,-10.8890,+0.0075,0,B,10.000631,8.778902,11.252799,5.617417,12.097104,0.000000,4.444482,4.576287,5,5,5,0,8,15,79.04,0,507,4.15,C:\Users\lrf44\Desktop\M12_B.fits
2572,251.786857,-1.904020,251.786841,-1.904004,528,908,528.288,908.299,1,+756.554,1.0000,+31.2878,D.N.,-7.1971,+0.0449,0,B,5.938416,4.994456,6.101916,5.784056,6.320176,0.000000,1.648212,1.503320,5,5,5,0,8,15,79.04,0,507,4.25,C:\Users\lrf44\Desktop\M12_B.fits
2573,251.723973,-1.903965,251.723928,-1.903956,1662,909,1662.809,909.157,1,+480.099,1.0000,+25.6541,D.N.,-6.7033,+0.0580,0,B,4.919612,4.882377,5.064568,5.196619,5.260018,0.000000,1.421926,1.346939,5,5,5,0,8,15,79.04,0,514,4.82,C:\Users\lrf44\Desktop\M12_B.fits
2574,251.763511,-1.903965,251.763483,-1.903934,949,909,949.509,909.563,1,+477.195,1.0000,+25.3056,D.N.,-6.6967,+0.0576,0,B,5.473536,5.831853,5.462840,5.959712,5.622908,0.000000,1.333400,1.288782,5,5,5,0,8,15,79.04,0,511,0.28,C:\Users\lrf44\Desktop\M12_B.fits
2575,251.732901,-1.903909,251.732918,-1.903944,1501,910,1500.684,909.370,1,+59.4311,1.0000,+16.1072,D.N.,-4.4350,+0.2942,0,B,5.076879,5.026001,5.123105,4.797281,5.297062,0.000000,1.347667,1.427377,5,5,5,0,8,15,79.04,0,513,11.30,C:\Users\lrf44\Desktop\M12_B.fits
2576,251.809093,-1.903909,251.809053,-1.903874,127,910,127.729,910.636,1,+142.181,1.0000,+20.5090,D.N.,-5.3821,+0.1566,0,B,6.614223,6.066397,6.583027,6.495351,6.808439,0.000000,1.739113,1.683495,5,5,5,0,8,15,79.04,0,511,4.23,C:\Users\lrf44\Desktop\M12_B.fits
2577,251.782143,-1.903577,251.782663,-1.903756,613,916,603.620,912.764,1,+1025.80,1.0000,+36.6916,D.N.,-7.5277,+0.0388,0,B,6.471338,6.104390,6.619234,6.002301,6.885529,0.000000,1.898252,1.804707,5,5,5,0,8,15,79.04,0,507,3.40,C:\Users\lrf44\Desktop\M12_B.fits
2578,251.782088,-1.903965,251.782663,-1.903756,614,909,603.630,912.771,1,+1026.03,1.0000,+36.6947,D.N.,-7.5279,+0.0388,0,B,6.471338,6.104390,6.619234,6.032896,6.885529,0.000000,1.898252,1.804707,5,5,5,0,8,15,79.04,0,507,10.91,C:\Users\lrf44\Desktop\M12_B.fits
2579,251.766117,-1.903743,251.766070,-1.903713,902,913,902.843,913.557,1,+198.849,1.0000,+19.4922,D.N.,-5.7463,+0.1064,0,B,5.621732,6.030775,5.534746,5.222025,5.697782,0.000000,1.354582,1.357691,5,5,5,0,8,15,79.04,0,511,4.57,C:\Users\lrf44\Desktop\M12_B.fits
2580,251.814694,-1.903798,251.814667,-1.903781,26,912,26.492,912.300,1,+967.443,1.0000,+34.8664,D.N.,-7.4641,+0.0391,0,B,6.470413,6.597339,6.782515,6.073026,7.203811,0.000000,2.429834,1.587377,5,5,5,0,8,15,79.04,0,504,4.40,C:\Users\lrf44\Desktop\M12_B.fits
2581,251.811311,-1.903854,251.811295,-1.903851,87,911,87.295,911.041,1,+221.413,1.0000,+20.8701,D.N.,-5.8630,+0.1023,0,B,6.049647,6.050822,6.126813,6.405337,6.319201,0.000000,1.548916,1.476970,5,5,5,0,8,15,79.04,0,513,3.86,C:\Users\lrf44\Desktop\M12_B.fits
