15.53,SourceIntensityB,,SourceIntensityV,,Bmag,Vmag
,1002.1,,3938.75,,19.20032499,18.34282997
,1423.95,,4799.52,,18.81886579,18.12823149
,691.925,,2788.83,,19.60245508,18.7176709
,979.497,,3639,,19.22509487,18.42877087
,831.18,,3134.09,,19.40336493,18.59094735
,818.742,,3134.09,,19.41973497,18.59094735
,254.078,,1079.49,,20.69018499,19.74817945
,255.271,,1089.93,,20.68509894,19.73772949
,1858.01,,6859.18,,18.52998252,17.74054551
,302.56,,1171.04,,20.50057386,19.65979668
,967.093,,3751.55,,19.23893204,18.39569916
,966.205,,3751.59,,19.23992944,18.39568758
,857.503,,2577.43,,19.36951352,18.80325881
,945.64,,5782.24,,19.26328806,17.92598572
,691.926,,2514.74,,19.60245352,18.82999328
,1855.74,,6873.51,,18.53130982,17.73827959
,1318.61,,4913.27,,18.90231173,18.10279943
,249.078,,1072.79,,20.71176422,19.75493922
,248.668,,1072.79,,20.71355289,19.75493922
,688.929,,2294.6,,19.60716647,18.92945853
,3079.28,,13469.7,,17.98147969,17.0078312
,1293.93,,4649.08,,18.92282569,18.16280846
,837.682,,2559.65,,19.39490468,18.81077455
,857.37,,2576.66,,19.36968193,18.80358322
,1320.43,,4913.47,,18.90081418,18.10275524
,3079.29,,13448.7,,17.98147616,17.00952524
,188.055,,258.898,,21.01689043,21.29840427
,9172.31,,42172.1,,16.79640583,15.76866294
,534.509,,2064.63,,19.88271509,19.04412042
,253.045,,990.789,,20.69460824,19.84127307
,1721.91,,6203.94,,18.61257652,17.84955704
,857.503,,3192.65,,19.36951352,18.57084773
,3212.9,,14565.9,,17.93535962,16.9228827
,135.922,,614.991,,21.36937825,20.35905411
,1515.34,,6338.48,,18.75132742,17.8262632
,94.8728,,440.253,,21.75974835,20.7219702
,1869.21,,7865.8,,18.5234574,17.59186876
,1175,,4367.86,,19.02750797,18.23055423
,1573.06,,6081.04,,18.71073942,17.87128136
,1566.09,,6060.37,,18.71556085,17.87497816
,59880.3,,406059,,14.75939272,13.30975316
,617.758,,2286.68,,19.7255567,18.93321252
,176.161,,741.909,,21.08782822,20.15534941
,190.606,,717.411,,21.00226122,20.19180593
,1566.23,,6060.37,,18.7154638,17.87497816
,308.226,,1095.76,,20.48042947,19.7319374
,146.517,,591.786,,21.2878826,20.40081429
,3391.01,,14460.7,,17.87677996,16.93075272
,3391.01,,2727.52,,17.87677996,18.74180615
,905.339,,3549.08,,19.31057457,18.45593654
,59880.5,,406078,,14.7593891,13.30970235
,1119.88,,3996.84,,19.07967392,18.3269341
,975.774,,3585.81,,19.22922954,18.44475782
,252.676,,963.872,,20.69619266,19.8711776
,578.956,,2116.74,,19.79598874,19.01705722
,1402.5,,5007.62,,18.83534547,18.08214759
,1402.55,,4918.89,,18.83530676,18.10155823
,109.657,,506.475,,21.60251174,20.56983098
,252.676,,964.725,,20.69619266,19.87021718
,2178.81,,7881.91,,18.35705424,17.58964733
,2194.91,,7882.24,,18.34906085,17.58960187
,674.514,,2558.61,,19.63012522,18.81121578
,1420.68,,5160.32,,18.82136197,18.04953442
,1439.49,,5267.17,,18.80708101,18.02728267
,155.138,,817.691,,21.22580717,20.04975296
,1420.68,,5265.86,,18.82136197,18.02755274
,618.609,,2209.34,,19.72406206,18.97056962
,231.474,,1041.39,,20.7913471,19.7871925
,1854.44,,6859.18,,18.53207067,17.74054551
,324.679,,1225.25,,20.42396714,19.61066423
,909.524,,3408.82,,19.30556723,18.49971583
,909.524,,3406.36,,19.30556723,18.50049965
,1143.97,,4286.61,,19.05656605,18.25094108
,255.381,,1179.14,,20.68463118,19.65231258
,911.437,,3212.16,,19.303286,18.56423308
,390.23,,1411.98,,20.22430101,19.45665465
,390.23,,1437.78,,20.22430101,19.43699491
,757.572,,2582.82,,19.50404285,18.80099066
,135.828,,540.069,,21.37012938,20.50010288
,1930.2,,8387.15,,18.48859686,17.52218998
,756.354,,2582.69,,19.50578987,18.80104531
,1020.2,,3649.26,,19.18088934,18.42571399
,1081.01,,4155.21,,19.11802836,18.28474356
,730.5,,3162.09,,19.54355209,18.58129044
,730.308,,3162.02,,19.5438375,18.58131448
,1051.97,,4098.79,,19.14759425,18.29958684
,361.634,,1527.13,,20.3069295,19.37153599
,361.634,,1529.96,,20.3069295,19.36952582
,131.665,,490.571,,21.40392678,20.60447133
,8630.44,,42005.6,,16.8625203,15.77295803
,1584.76,,5792.03,,18.70269389,17.924149
,3389.07,,2727.52,,17.87740129,18.74180615
,195.574,,883.481,,20.97432485,19.96573297
,1081.73,,4155.21,,19.11730546,18.28474356
,608.314,,2715,,19.74228311,18.74680142
,607.645,,2715.58,,19.74347782,18.7465695
,390.23,,793.825,,20.22430101,20.08191408
,894.724,,3044.64,,19.32337992,18.62238614
,379.514,,1467.88,,20.25453314,19.41449963
,1261.85,,4708.12,,18.95008331,18.1491072
,1403.46,,5434.99,,18.83460254,17.99322913
,236.674,,891.111,,20.76722626,19.9563965
,887.267,,3262.48,,19.33246682,18.54735636
,1056.74,,3626.71,,19.14268227,18.43244393
,132.403,,491.041,,21.39785808,20.60343162
,118.505,,441.92,,21.51826095,20.71786687
,877.169,,3168.57,,19.34489445,18.57906774
,815.382,,3011.04,,19.42419984,18.6344347
,1068.42,,3489.83,,19.13074762,18.47421533
,462.615,,1825.4,,20.03955336,19.17783089
,154.7,,783.781,,21.22887686,20.09573918
,236.067,,925.472,,20.77001444,19.9153178
,1037.04,,3435.54,,19.16311387,18.49123848
,8642.76,,42005.6,,16.86097151,15.77295803
,205.174,,865.637,,20.92229683,19.98788648
,256.944,,1065.43,,20.67800644,19.7624137
,363.884,,1330.29,,20.30019524,19.52136019
,646.36,,2654.12,,19.67641646,18.77142462
,644.894,,2650.21,,19.6788818,18.77302529
,1180.18,,4360.4,,19.02273201,18.23241018
,664.34,,2263.77,,19.64662664,18.94414526
,692.902,,2649.61,,19.6009231,18.77327112
,622.45,,2359.85,,19.71734146,18.89901501
,1510.62,,5794.66,,18.75471457,17.92365611
,1318.38,,4618.52,,18.90250113,18.16996894
,1319.07,,4618.52,,18.90193303,18.16996894
,476.935,,1739.09,,20.00645465,19.23042086
,1506.54,,5564.68,,18.75765097,17.96762552
,1506.54,,5562.63,,18.75765097,17.96802557
,744.723,,2919.45,,19.52261572,18.6679734
,745.137,,2919.45,,19.52201232,18.6679734
,1103.31,,4144.24,,19.09585875,18.28761376
,428.037,,1527.02,,20.12389936,19.3716142
,1433.51,,4993.87,,18.81160082,18.08513293
,1103.31,,4152.14,,19.09585875,18.28554604
,933.464,,3280.22,,19.27735871,18.54146858
,136.787,,589.124,,21.36249058,20.40570922
,1057.05,,927.675,,19.14236381,19.91273638
,258.245,,904.844,,20.67252284,19.93979173
,52.2634,,265.745,,22.40710849,21.27006325
,541.161,,1842.48,,19.86928641,19.16771905
,346.625,,1490.99,,20.35295293,19.39753918
,346.625,,1499.6,,20.35295293,19.39128743
,556.535,,2116.06,,19.83887144,19.01740606
,264.887,,1088.97,,20.64495103,19.73868622
,933.464,,3279.69,,19.27735871,18.54164402
,138.182,,561.824,,21.35147396,20.45722529
,728.902,,2714.14,,19.54592979,18.74714539
,215.239,,855.197,,20.87030023,20.00106059
,356.784,,1421.2,,20.32158922,19.44958801
,723.975,,2713.53,,19.55329372,18.74738944
,9751.22,,19075.5,,16.72995525,16.63003618
,711.633,,2552.11,,19.57196244,18.81397753
,582.416,,2239.1,,19.7895194,18.95604228
,581.688,,2239.93,,19.79087738,18.95563989
,735.481,,2860.41,,19.536174,18.69015529
,419.832,,1601.7,,20.1449138,19.31977307
,420.043,,1769.09,,20.14436826,19.21185119
,1060.64,,3822.79,,19.13868264,18.3752749
,1058.21,,3822.79,,19.14117299,18.3752749
,101.946,,484.183,,21.68167717,20.61870217
,8013.6,,19556.3,,16.94303349,16.60300928
,1167.62,,4228.18,,19.03434883,18.26584234
,223.182,,883.491,,20.83095473,19.96572068
,256.998,,1062.4,,20.67777828,19.76550585
,741.363,,2860.41,,19.52752537,18.69015529
,555.43,,2112.83,,19.84102931,19.01906462
,1944.75,,1879.05,,18.48044319,19.14638017
,1944.75,,1847.78,,18.48044319,19.16460035
,8000.16,,19547,,16.94485596,16.60352573
,113.467,,505.961,,21.56542871,20.5709334
,338.402,,1251.24,,20.37902034,19.58787446
,1060.93,,3822.79,,19.13838582,18.3752749
,600.771,,2249.5,,19.75583024,18.95101101
,135.561,,564.434,,21.37226573,20.45219309
,1944.75,,7299.68,,18.48044319,17.67296645
,1944.75,,7300.12,,18.48044319,17.67290101
,210.89,,845.905,,20.89246267,20.01292203
,1556.84,,5571.79,,18.72199269,17.96623916
,1580.21,,6343.49,,18.70581563,17.82540536
,1581.77,,6354.73,,18.7047443,17.82348325
,862.303,,3073.88,,19.3634529,18.61200873
,9751.52,,19075.5,,16.72992185,16.63003618
,70.33,,455.694,,22.0847511,20.68454273
,518.64,,2061.3,,19.91543762,19.045873
,835.057,,3220.86,,19.39831234,18.56129639
,325.96,,1303.13,,20.41969187,19.54375665
,323.376,,1304.28,,20.42833318,19.54279892
,673.644,,2520.09,,19.63152653,18.82768588
,1473.94,,6133.08,,18.78140313,17.86202943
,1924.77,,8173.91,,18.49165554,17.55015138
,870.24,,3203.62,,19.35350504,18.56712352
,870.552,,3195.33,,19.35311585,18.56993672
,85.1591,,434.608,,21.87702498,20.73598172
,319.713,,1227.18,,20.4407019,19.60895534
,921.424,,1235.27,,19.29145384,19.60182127
,4440.83,,19461.8,,17.58394227,16.6082685
,321.155,,1243.75,,20.43581592,19.59439327
,921.424,,3195.05,,19.29145384,18.57003186
,921.424,,3200.54,,19.29145384,18.56816786
,179.393,,843.319,,21.06808891,20.0162463
,1159.8,,3992.89,,19.04164488,18.32800764
,641.973,,2188.1,,19.68381073,18.98105809
,1443.58,,5226.9,,18.8040005,18.03561553
,1443.58,,5221.8,,18.8040005,18.03667542
,8000.16,,19556.3,,16.94485596,16.60300928
,846.425,,2818.92,,19.38363144,18.70601913
,2074.53,,7660.67,,18.41030334,17.62055912
,2084.16,,7654.92,,18.405275,17.62137437
,2074.99,,7654.92,,18.41006262,17.62137437
,1830.09,,7139.08,,18.54642152,17.69712039
,95.4733,,492.139,,21.75289781,20.60100655
,28.5111,,340.572,,23.06506771,21.00070366
,1293.31,,4652.5,,18.92334605,18.16201005
,366.532,,1445.24,,20.2923229,19.43137608
,112.299,,511.264,,21.57666292,20.55961297
,1367.13,,5351.27,,18.86307811,18.01008385
,724.568,,2798.13,,19.55240477,18.71405629
,249.178,,1105.97,,20.7113284,19.72186764
,613.519,,2160.04,,19.7330326,18.99507152
,143.422,,737.956,,21.3110632,20.16114984
,4442.6,,19464.8,,17.58350961,16.60810114
,43.6152,,515.077,,22.60350797,20.55154561
,843.611,,3125.12,,19.38724706,18.59405926
,263.074,,962.271,,20.65240782,19.87298251
,793.886,,2885.88,,19.45320728,18.68053034
,1120.34,,3901.74,,19.07922804,18.35308019
,1120.49,,3905.11,,19.07908268,18.35214283
,197.793,,839.958,,20.96207535,20.02058208
,345.362,,1326.72,,20.35691626,19.52427782
,431.121,,1550.69,,20.1161047,19.35491354
,723.22,,2803.68,,19.55442657,18.7119049
,811.789,,2963.9,,19.42899474,18.65156714
,1313.04,,4793.6,,18.90690775,18.12957153
,494.38,,1913.27,,19.96745041,19.12678535
,1316.65,,4708.24,,18.90392678,18.14907953
,257.945,,1066.53,,20.67378486,19.76129332
,295.799,,1103.97,,20.52511089,19.72383283
,657.535,,2653.71,,19.65780545,18.77159236
,228.725,,884.364,,20.80431855,19.96464837
,93.816,,616.412,,21.77191036,20.3565483
,93.816,,616.412,,21.77191036,20.3565483
,26734.4,,118806,,15.63492654,14.64413007
,315.76,,1275.59,,20.45420986,19.56694824
,180.646,,817.866,,21.06053177,20.04952062
,50.4168,,361.887,,22.44616445,20.93479355
,354.684,,1358.54,,20.32799865,19.49854493
,26730.3,,118813,,15.63509306,14.6440661
,2909.22,,12887.6,,18.04316123,17.05579589
,36.417,,688.473,,22.79934223,20.23650873
,1063.23,,3677.65,,19.13603459,18.41730002
,792.225,,2290.16,,19.45548128,18.93156145
,315.76,,1275.59,,20.45420986,19.56694824
,9419.22,,44474.9,,16.76756529,15.71093856
,14025.8,,71623.1,,16.33528354,15.19359322
,200.681,,791.044,,20.946337,20.08572441
,987.917,,3390.8,,19.21580149,18.50547057
,1049.94,,3925.18,,19.14969144,18.34657706
,1049.5,,3929.47,,19.15014653,18.34539106
,268.235,,955.922,,20.63131403,19.88016987
,208.323,,773.022,,20.90575959,20.11074637
,1592.87,,6059.92,,18.69715181,17.87505878
,1592.87,,6060.05,,18.69715181,17.87503549
,114.545,,467.106,,21.5551623,20.65768739
,122,,524.518,,21.48670306,20.53182502
,99.3996,,509.336,,21.70914105,20.56371507
,476.783,,1699.81,,20.00680074,19.25522506
,657.373,,922.554,,19.65807298,19.91874652
,509.307,,1798.91,,19.93515353,19.19370242
,14020.5,,71618.7,,16.33569389,15.19365992
,570.696,,2207.68,,19.81159057,18.9713857
,523.533,,1914.13,,19.90524249,19.12629743
,971.72,,3551.72,,19.23374979,18.45512921
,8539.91,,40244,,16.87396941,15.81947316
,633.252,,2478.33,,19.69866122,18.84582817
,866.831,,2953.35,,19.35776655,18.65543871
,551.254,,1961.48,,19.84922326,19.0997663
,981.147,,3578.52,,19.22326744,18.44696739
,1573.28,,6121.87,,18.71058759,17.86401575
,1274.97,,4615.29,,18.93885273,18.17072852
,285.783,,1182.47,,20.56251166,19.64925068
,37350.7,,221412,,15.27185578,13.96822312
,217.173,,1085.86,,20.86058806,19.74179142
,1445.3,,5699.76,,18.80270763,17.94158459
,373.439,,1398.11,,20.27205346,19.46737265
,350.17,,1196.67,,20.3419053,19.63629
,37354.5,,221517,,15.27174532,13.96770836
,1130.55,,3871.18,,19.06937821,18.36161759
,124.53,,621.533,,21.46441767,20.34756553
,180.619,,774.593,,21.06069406,20.10854209
,357.628,,1474.25,,20.31902386,19.40979817
,817.324,,2918.02,,19.42161701,18.66850535
,425.272,,1664.73,,20.13093567,19.27786649
,1573.73,,3304.01,,18.71027708,18.53362263
,1573.31,,3304.01,,18.71056688,18.53362263
,342.999,,1296.14,,20.36437051,19.54959622
,8539.53,,40246,,16.87401772,15.8194192
,233.826,,962.067,,20.78037064,19.87321271
,1466.53,,6082.16,,18.78687526,17.87108141
,567.526,,2372.67,,19.81763823,18.89313266
,567.241,,2372.09,,19.81818361,18.8933981
,615.744,,2263.15,,19.72910217,18.94444266
,596.672,,2197.97,,19.7632635,18.97617161
,712.682,,2671.92,,19.57036317,18.76416738
,914.66,,3089.43,,19.29945342,18.60653011
,317.708,,1247.28,,20.44753226,19.59131611
,96.1546,,427.705,,21.74517748,20.75336519
,411.552,,1739.84,,20.16654085,19.22995273
,14.7941,,313.976,,23.77738127,21.08898488
,929.383,,3414.5,,19.28211583,18.49790822
,403.107,,1493.11,,20.18905179,19.3959965
,156.565,,820.721,,21.21586594,20.04573714
,859.299,,2945.58,,19.36724187,18.65829895
,267.597,,1032.69,,20.63389954,19.79630108
,930,,3389.67,,19.28139527,18.50583246
,450.002,,1639.47,,20.06956653,19.29446732
,440.764,,1641.25,,20.09208735,19.29328916
,212.631,,923.944,,20.88353619,19.91711188
,15856.5,,84299.1,,16.20208431,15.01666866
,2537.94,,10392.3,,18.19139926,17.28944682
,311.311,,1135.77,,20.46961647,19.69300003
,105.07,,493.072,,21.64890581,20.59895016
,2537.94,,10402.8,,18.19139926,17.28835039
,570.428,,2148.18,,19.81210055,19.00104934
,581.121,,2104.88,,19.79193622,19.02315765
,225.162,,860.361,,20.8213649,19.99452422
,15857.2,,84307.3,,16.20203638,15.01656306
,333.258,,1357.34,,20.39565118,19.49950439
,427.783,,1579.15,,20.12454384,19.33516755
,887.652,,3381.72,,19.3319958,18.50838189
,887.652,,3377.51,,19.3319958,18.5097344
,628.367,,895.871,,19.70706922,19.95061231
,101.451,,523.123,,21.68696181,20.53471647
,150.834,,708.545,,21.25635452,20.20530741
,197.749,,1028,,20.9623169,19.80124322
,333.258,,1357.34,,20.39565118,19.49950439
,74.8405,,297.727,,22.01726094,21.14668045
,50.4461,,307.561,,22.44553365,21.11139785
,887.573,,3143.91,,19.33209243,18.58755075
,204.909,,1013.07,,20.92370006,19.81712737
,241.83,,981.801,,20.7438272,19.85116733
,1405.72,,5762.71,,18.83285558,17.9296591
,628.367,,2657.06,,19.70706922,18.7702226
,627.689,,2657.06,,19.70824135,18.7702226
,546.13,,2001.85,,19.85936256,19.07764718
,1100.93,,4044.16,,19.09820338,18.31415518
,504.463,,1888.03,,19.94552935,19.14120378
,504.824,,1888.03,,19.94475266,19.14120378
,184.587,,834.11,,21.03709986,20.02816769
,16371.2,,85164,,16.16740136,15.00558588
,206.048,,1013.07,,20.91768163,19.81712737
,132.087,,662.524,,21.40045245,20.27822197
,1917.4,,7340.2,,18.49582083,17.66695627
,1916.48,,7336.17,,18.49634191,17.66755254
,137.871,,714.172,,21.35392033,20.19671896
,1570.59,,6617.39,,18.71244557,17.77950918
,719.844,,2626.74,,19.55950667,18.78268329
,340.933,,1362.3,,20.37093004,19.49554412
,100.062,,530.04,,21.70192969,20.52045439
,323.049,,1263.37,,20.42943164,19.57739961
,144.583,,556.977,,21.30230956,20.46663285
,761.923,,2611.42,,19.49782493,18.78903419
,1238.12,,4501.64,,18.97069579,18.19779911
,600.681,,2177.48,,19.7559929,18.98634057
,1043.19,,3689.82,,19.1566941,18.41371306
,572.917,,2098.38,,19.80737337,19.02651566
,658.886,,2510.78,,19.65557694,18.83170436
,1485.38,,5441.84,,18.77300871,17.99186159
,1946.58,,7785.45,,18.479422,17.60301671
,769.666,,2619.79,,19.48684689,18.78555981
,1485.12,,5454.57,,18.77319877,17.98932471
,1483.52,,5469.31,,18.77436913,17.98639466
,2486.2,,10454.2,,18.21376249,17.282999
,1066.64,,3798.64,,19.13255798,18.38215567
,578.353,,2129.8,,19.79712016,19.01037895
,836.132,,3038.74,,19.39691553,18.62449215
,1444.37,,5697.12,,18.80340649,17.94208759
,2477.28,,10454.3,,18.2176649,17.28298861
,2458.73,,10816.1,,18.22582554,17.24604927
,1561.17,,6813.81,,18.71897715,17.74775096
,1563.94,,6811.72,,18.71705242,17.74808404
,84.494,,369.65,,21.88553796,20.91174923
,21262,,61610.5,,15.88359236,15.35708917
,21237.6,,61590.4,,15.88483905,15.35744345
,1945.09,,7785.45,,18.48025339,17.60301671
,1945.09,,7798.96,,18.48025339,17.60113428
,1608.2,,5832.09,,18.6867525,17.91666546
,1485.15,,5458.47,,18.77317684,17.98854869
,100.755,,928.261,,21.69443612,19.91205075
,729.18,,2919.34,,19.54551577,18.66801431
,731.346,,2918.09,,19.54229541,18.6684793
,2477.28,,10454.2,,18.2176649,17.282999
,657.227,,2243.7,,19.65831415,18.95381404
,1254.14,,4502.32,,18.95673759,18.19763511
,487.694,,1860.79,,19.98223411,19.1569826
,1417.83,,5484.99,,18.82354224,17.98328641
,2938.23,,12635.8,,18.03238817,17.07721915
,461.762,,1867,,20.04155716,19.15336521
,1009.09,,1108.64,,19.19277788,19.71924965
,1009.09,,3456.03,,19.19277788,18.48478225
,376.977,,1461.6,,20.26181551,19.41915467
,2005.66,,8571.16,,18.44695936,17.498627
,245.827,,1029.32,,20.72602869,19.79984998
,687.483,,2616.92,,19.60944773,18.78674989
,126.805,,592.213,,21.44476169,20.40003117
,67.6776,,555.833,,22.12649027,20.46886519
,480.999,,1971.27,,19.99724221,19.09436073
,1922.76,,7701.59,,18.49278994,17.61477502
,430.855,,1469.44,,20.1167748,19.41334636
,927.34,,3202.49,,19.28450516,18.56750655
,465.173,,1866.85,,20.03356639,19.15345245
,324.786,,1085.21,,20.42360939,19.74244154
,580.645,,2287.65,,19.79282591,18.93275206
,579.764,,2281.32,,19.79447453,18.93576049
,1952.58,,8012.85,,18.47608055,17.57175848
,1952.57,,8012.87,,18.47608611,17.57175577
,63.8271,,465.354,,22.19008986,20.66176738
,213.824,,849.411,,20.87746152,20.00843131
,813.089,,2981.59,,19.42725743,18.6451062
,810.874,,2980.9,,19.4302192,18.64535749
,1563.97,,6216.6,,18.7170316,17.8473437
,1576.67,,6216.6,,18.70825063,17.8473437
,160.864,,701.762,,21.18645548,20.21575139
,144.251,,598.254,,21.30480556,20.38901198
,354.079,,1215.49,,20.32985222,19.61934753
,109.759,,614.807,,21.60150229,20.359379
,1326.75,,4590.96,,18.8956299,18.17646724
,317.256,,1623.87,,20.44907803,19.30484786
,564.821,,2033.43,,19.82282555,19.06065294
,1153.16,,4231.58,,19.04787872,18.26496962
,1152.64,,4231.58,,19.04836842,18.26496962
,577.404,,2278.93,,19.79890317,18.93689854
,716.675,,2530.76,,19.564297,18.8230986
,1195.08,,4587.71,,19.00911019,18.17723611
,1326.75,,4591.13,,18.8956299,18.17642703
,875.111,,3398.1,,19.34744478,18.50313562
,223.924,,1052.28,,20.82735103,19.77589772
,1146.63,,3998.73,,19.05404439,18.32642081
,3696.12,,16851,,17.78323748,16.76466181
,154.441,,688.508,,21.23069613,20.23645353
,327.732,,1297.7,,20.41380552,19.54829025
,356.042,,1270.1,,20.32384956,19.57163122
,1404.39,,5247.02,,18.83388332,18.03144421
,1404.39,,5212.54,,18.83388332,18.03860251
,582.239,,2160.38,,19.78984941,18.99490064
,634.836,,2310.92,,19.69594877,18.92176373
,636.279,,2308.5,,19.69348367,18.92290131
,136.295,,596.291,,21.36640283,20.39258037
,80.5961,,501.937,,21.93681757,20.57960298
,252.733,,1321.49,,20.69594776,19.52856631
,252.733,,1303.11,,20.69594776,19.54377331
,1652.54,,5533.01,,18.65722269,17.97382237
,1904.03,,5796.54,,18.50341817,17.92330392
,110.748,,570.346,,21.59176291,20.44088001
,1254.21,,4219.07,,18.95667699,18.26818418
,81.8031,,478.684,,21.92067824,20.63110373
,188.603,,670.416,,21.01373115,20.26536508
,1382.96,,5060.58,,18.85057859,18.07072527
,208.796,,903.257,,20.9032972,19.94169767
,1116.27,,4036.66,,19.08317951,18.31617058
,1108.63,,4041.3,,19.09063607,18.31492328
,369.927,,1361.35,,20.28231256,19.49630152
,216.448,,923.407,,20.8642187,19.9177431
,462.413,,1787.15,,20.04002755,19.20082349
,435.319,,1784.62,,20.10558358,19.20236162
,435.668,,1784.2,,20.10471349,19.20261717
,20.9728,,311.11,,23.3984616,21.09894108
,543.492,,2044.98,,19.86461975,19.05450335
,502.755,,1874.76,,19.94921164,19.14886181
,502.711,,1874.76,,19.94930667,19.14886181
,283.759,,1106.38,,20.57022853,19.72146522
,128.156,,584.412,,21.43325528,20.4144282
,2125.28,,6165.72,,18.38406225,17.85626651
,2121.78,,8212.72,,18.38585176,17.54500847
,745.191,,2644.44,,19.52193364,18.77539171
,150.001,,845.717,,21.26236726,20.01316336
,139.976,,624.771,,21.33746869,20.34192385
,49.1338,,289.946,,22.47415176,21.1754332
,9720.74,,411.255,,16.73335432,20.79594803
,9720.74,,44972.2,,16.73335432,15.69886567
,502.711,,1874.92,,19.94930667,19.14876915
,183.526,,786.969,,21.04335864,20.09133195
,409.429,,1538.88,,20.17215614,19.36321412
,12517.3,,25512.6,,16.45882599,16.31433921
,12533.9,,25505.9,,16.45738708,16.31462438
,283.139,,1066.83,,20.57260341,19.76098796
,9666.47,,28754.1,,16.73943287,16.18447656
,197.078,,715.581,,20.96600728,20.19457901
,1168.51,,4481.18,,19.03352156,18.20274504
,1170.69,,4458.21,,19.03149787,18.2083247
,394.922,,1552.5,,20.21132432,19.35364699
,305.133,,1189.65,,20.49137969,19.64267799
,1566.15,,7096.26,,18.71551925,17.70365221
,78.824,,283.115,,21.96095647,21.20131881
,105.977,,432.66,,21.63957359,20.74085914
,1563.78,,7100.27,,18.7171635,17.70303885
,610.322,,2228.79,,19.73870508,18.96105313
,391.955,,1706.72,,20.21951212,19.25082031
,696.606,,2460.94,,19.59513461,18.85347344
,221.009,,1059.53,,20.84157774,19.76844286
,798.809,,2914.93,,19.44649527,18.66965568
,1723.25,,7617.32,,18.61173192,17.62672051
,2121.78,,8222.53,,18.38585176,17.54371234
,2125.28,,1345.73,,18.38406225,19.50883117
,1442.15,,5337.13,,18.80507656,18.01295655
,131.392,,540.373,,21.40618033,20.49949191
,391.536,,1414.51,,20.22067339,19.45471095
,9720.74,,29288.9,,16.73335432,16.16446835
,1380.91,,4882.76,,18.8521892,18.10956256
,1381.12,,4882.55,,18.85202411,18.10960926
,1206.42,,4394.76,,18.99885632,18.2238881
,669.72,,2400.58,,19.63786947,18.88043555
,528.097,,1893,,19.89581839,19.13834947
,677.924,,2564.62,,19.62465012,18.80866845
,677.924,,2544.53,,19.62465012,18.81720707
,95.9666,,858.717,,21.74730237,19.99660086
,141.776,,655.724,,21.32359584,20.28942331
,418.006,,1626.95,,20.14964635,19.30279049
,486.014,,1885.04,,19.98598069,19.14292458
,162.312,,652.853,,21.17672607,20.2941875
,2120.07,,1949.12,,18.38672714,19.10662956
,1379.9,,4978.67,,18.8529836,18.08844266
,223.608,,921.67,,20.8288843,19.91978738
,1274.04,,4530.89,,18.93964498,18.19076721
,1379.82,,4978.14,,18.85304655,18.08855824
,213.205,,880.308,,20.88060918,19.96963939
,1158.14,,4094.75,,19.04319999,18.30065753
,868.558,,3015.4,,19.35560558,18.63286368
,10255,,50461.8,,16.67526348,15.57381916
,645.009,,2732.91,,19.6786882,18.73966268
,163.966,,673.626,,21.16571814,20.2601789
,86.1201,,364.602,,21.86484133,20.92667839
,293.34,,1116.49,,20.53417442,19.71158891
,100.098,,642.592,,21.70153914,20.31138772
,827.812,,3209.12,,19.40777335,18.56526112
,1273.51,,4527.54,,18.94009674,18.19157027
,833.728,,3209.12,,19.40004167,18.56526112
,572.348,,2224.44,,19.80845222,18.96317427
,386.163,,1599.75,,20.23567599,19.32109571
,221.996,,1106.19,,20.83673977,19.72165169
,1099.42,,3782.07,,19.09969356,18.3869021
,164.602,,673.626,,21.16151487,20.2601789
,587.699,,2124.42,,19.77971526,19.01312505
,425.717,,1545.04,,20.12980016,19.35887669
,21928.2,,87584.8,,15.85009518,14.97515415
,886.849,,3261.21,,19.33297844,18.54777909
,886.849,,3241.26,,19.33297844,18.55444133
,1011.66,,3706.58,,19.19001619,18.40879256
,358.202,,1445.65,,20.31728262,19.43106811
,113.552,,596.305,,21.56461567,20.39255488
,105.081,,498.916,,21.64879215,20.58615743
,697.451,,2311.25,,19.59381839,18.9216087
,37980.2,,180407,,15.25370952,14.19059255
,37993.2,,180409,,15.25333796,14.19058051
,223.721,,1050.63,,20.82833576,19.77760151
,520.877,,1891.73,,19.91076469,19.13907813
,37988,,180409,,15.25348657,14.19058051
,205.253,,834.067,,20.92187886,20.02822366
,406.33,,1615.78,,20.18040542,19.31027044
,262.061,,1318.09,,20.65659666,19.53136335
,261.469,,1318.06,,20.65905213,19.53138806
,246.961,,1141.97,,20.7210317,19.68708927
,111.016,,483.16,,21.5891387,20.62099858
,946.387,,3502.04,,19.26243073,18.47042325
,223.721,,1050.63,,20.82833576,19.77760151
,1084.02,,3939.51,,19.1150094,18.34262049
,279.37,,1049.08,,20.58715322,19.77920449
,217.928,,885.029,,20.85682006,19.96383225
,643.192,,2459.7,,19.68175106,18.85402066
,134.82,,699.141,,21.37821683,20.21981408
,196.817,,857.562,,20.96744612,19.99806219
,943.032,,3319.62,,19.26628657,18.52850508
,30.8737,,643.283,,22.97863094,20.31022082
,223.398,,1036.84,,20.82990444,19.79194665
,85.4258,,483.583,,21.87363,20.62004845
,1415.68,,5277.77,,18.8251899,18.02509986
,1328.6,,5013.47,,18.89411702,18.08087996
,132.594,,698.987,,21.39629296,20.22005326
,331.733,,1215.56,,20.40063095,19.61928501
,600.654,,2115.56,,19.75604171,19.01766264
